ID,Main Artist,Featuring,Song,Key,BPM,Duration,Genre,Language,Country,Year Released,Arrangement,Piano?,Guitar solo?,Classic?,Main Artist_normalized,Featuring_normalized,Song_normalized,Genre_normalized,Language_normalized,Country_normalized,Arrangement_normalized,Key_normalized,BPM Range,Year Range
374.0,Pamel,Pavel Nuñez,Tiene Que Ver Contigo,G,80,3:01,['Latin Pop'],['Spanish'],['Dominican Republic'],2017,[],,,,pamel,pavel nunez,tiene que ver contigo,['latin pop'],['spanish'],['dominican republic'],[],g,80.0,2010.0
375.0,Camilo,,Déjame quererte hoy,B,60,3:37,['Latin Pop'],['Spanish'],['Colombia'],2021,[],,,,camilo,,dejame quererte hoy,['latin pop'],['spanish'],['colombia'],[],b,60.0,2020.0
376.0,Ilan Chester,,Canto al Avila,A,109,2:46,['Latin Pop'],['Spanish'],['Venezuela'],1998,[],,,,ilan chester,,canto al avila,['latin pop'],['spanish'],['venezuela'],[],a,100.0,1990.0
377.0,Ilan Chester,,Para mi nomás,C,147,4:00,['Latin Pop'],['Spanish'],['Venezuela'],2000,[],,,,ilan chester,,para mi nomas,['latin pop'],['spanish'],['venezuela'],[],c,140.0,2000.0
378.0,Taylor Swift,,The Man,C,110,3:15,['Pop'],['English'],['USA'],2019,[],,,x,taylor swift,,the man,['pop'],['english'],['usa'],[],c,110.0,2010.0
379.0,Ricardo Arjona,,Ella y él,F#,129,5:50,['Latin Pop'],['Spanish'],['Guatemala'],2000,['Long song'],,,,ricardo arjona,,ella y el,['latin pop'],['spanish'],['guatemala'],['long song'],f#,120.0,2000.0
380.0,Ed Sheeran,Justin Bieber,I Don't Care,F#,76,3:36,['Pop'],['English'],"['UK', 'Canada']",2019,[],,,x,ed sheeran,justin bieber,i don't care,['pop'],['english'],"['uk', 'canada']",[],f#,70.0,2010.0
381.0,Dani Ilabel,,Pegadito a Mi Piel,A,105,3:07,['Latin Pop'],['Spanish'],['Dominican Republic'],2021,[],,,,dani ilabel,,pegadito a mi piel,['latin pop'],['spanish'],['dominican republic'],[],a,100.0,2020.0
382.0,Yoly Saa,,Todo contigo,B,110,3:13,['Pop'],['Spanish'],['Spain'],2021,[],,,,yoly saa,,todo contigo,['pop'],['spanish'],['spain'],[],b,110.0,2020.0
383.0,Negros,,En Un Solo Dia,A,140,3:04,['Latin Pop'],['Spanish'],['Argentina'],2015,[],,,,negros,,en un solo dia,['latin pop'],['spanish'],['argentina'],[],a,140.0,2010.0
384.0,The Script,,Breakeven,Bb,94,4:15,['Pop Rock'],['English'],['Ireland'],2008,[],,,,the script,,breakeven,['pop rock'],['english'],['ireland'],[],bb,90.0,2000.0
385.0,Servando y Florentino,,Paso a Paso,A,80,4:22,['Latin Pop'],['Spanish'],['Venezuela'],2017,[],,,,servando y florentino,,paso a paso,['latin pop'],['spanish'],['venezuela'],[],a,80.0,2010.0
386.0,James Arthur,,Say You Won't Let Go,Bb,95,3:26,['Pop'],['English'],['UK'],2016,[],,,,james arthur,,say you won't let go,['pop'],['english'],['uk'],[],bb,90.0,2010.0
387.0,Jafú,,Te Espero,A,102,3:22,['Latin Pop'],['Spanish'],['Argentina'],2021,[],,,,jafu,,te espero,['latin pop'],['spanish'],['argentina'],[],a,100.0,2020.0
388.0,Mariah Carey,,Always Be My Baby,E,79,4:12,"['Pop', 'R&B']",['English'],['USA'],1995,[],,,x,mariah carey,,always be my baby,"['pop', 'r&b']",['english'],['usa'],[],e,70.0,1990.0
389.0,Don Omar,,Danza Kuduro,Am,130,3:16,['Reggaeton'],['Spanish'],['Puerto Rico'],2010,[],,,,don omar,,danza kuduro,['reggaeton'],['spanish'],['puerto rico'],[],am,130.0,2010.0
390.0,Hamilton,,You'll Be Back,G,121,3:26,['Musical'],['English'],['USA'],2015,[],,,x,hamilton,,you'll be back,['musical'],['english'],['usa'],[],g,120.0,2010.0
391.0,Bacanos,,Sin Querer,A,116,3:35,['Latin Pop'],['Spanish'],['Colombia'],2016,[],,,,bacanos,,sin querer,['latin pop'],['spanish'],['colombia'],[],a,110.0,2010.0
392.0,Shakira,,Un poco de amor,B,101,3:53,"['Latin Pop', 'Rock']",['Spanish'],['Colombia'],1996,[],,,,shakira,,un poco de amor,"['latin pop', 'rock']",['spanish'],['colombia'],[],b,100.0,1990.0
393.0,Shakira,,Antologia,C,98,4:09,"['Latin Pop', 'Rock']",['Spanish'],['Colombia'],1995,[],,,,shakira,,antologia,"['latin pop', 'rock']",['spanish'],['colombia'],[],c,90.0,1990.0
394.0,Shakira,,No Creo (Unplugged),D,137,3:47,"['Latin Pop', 'Rock']",['Spanish'],['Colombia'],1999,[],,,,shakira,,no creo (unplugged),"['latin pop', 'rock']",['spanish'],['colombia'],[],d,130.0,1990.0
395.0,Shakira,,Estoy Aquí,D,117,3:47,"['Latin Pop', 'Rock']",['Spanish'],['Colombia'],1996,[],,,,shakira,,estoy aqui,"['latin pop', 'rock']",['spanish'],['colombia'],[],d,110.0,1990.0
396.0,Shakira,,No Creo,D,124,4:05,"['Latin Pop', 'Rock']",['Spanish'],['Colombia'],1998,[],,,,shakira,,no creo,"['latin pop', 'rock']",['spanish'],['colombia'],[],d,120.0,1990.0
397.0,Shakira,,Si Te Vas,Em,108,3:29,"['Latin Pop', 'Rock']",['Spanish'],['Colombia'],1998,[],,,,shakira,,si te vas,"['latin pop', 'rock']",['spanish'],['colombia'],[],em,100.0,1990.0
398.0,Shakira,,"Se Quiere, Se Mata",A,118,3:36,"['Latin Pop', 'Rock']",['Spanish'],['Colombia'],1996,[],,,,shakira,,"se quiere, se mata","['latin pop', 'rock']",['spanish'],['colombia'],[],a,110.0,1990.0
399.0,Shakira,,"Ciega, Sordomuda",Db,120,4:21,"['Latin Pop', 'Rock']",['Spanish'],['Colombia'],1998,[],,,,shakira,,"ciega, sordomuda","['latin pop', 'rock']",['spanish'],['colombia'],[],db,120.0,1990.0
400.0,Shakira,,Inevitable,F#,92,3:11,"['Latin Pop', 'Rock']",['Spanish'],['Colombia'],1998,[],,,,shakira,,inevitable,"['latin pop', 'rock']",['spanish'],['colombia'],[],f#,90.0,1990.0
401.0,Thalia,,Entre El Mar Y Una Estrella,D,88,3:41,['Latin Pop'],['Spanish'],['Mexico'],2000,[],,,,thalia,,entre el mar y una estrella,['latin pop'],['spanish'],['mexico'],[],d,80.0,2000.0
402.0,Kalimba,,Tocando Fondo,Db,66,4:03,['Latin Pop'],['Spanish'],['Mexico'],2006,[],,,,kalimba,,tocando fondo,['latin pop'],['spanish'],['mexico'],[],db,60.0,2000.0
403.0,Gian Marco,,Hoy,Ab,98,4:30,['Latin Pop'],['Spanish'],['Peru'],2011,[],,,,gian marco,,hoy,['latin pop'],['spanish'],['peru'],[],ab,90.0,2010.0
404.0,Julieta Venegas,,Primer Día,D,98,3:52,['Latin Pop'],['Spanish'],['Mexico'],2006,[],,,,julieta venegas,,primer dia,['latin pop'],['spanish'],['mexico'],[],d,90.0,2000.0
405.0,Kalimba,,Sólo Déjate Amar,A,76,3:37,['Latin Pop'],['Spanish'],['Mexico'],2004,[],,,,kalimba,,solo dejate amar,['latin pop'],['spanish'],['mexico'],[],a,70.0,2000.0
406.0,Kalimba,,Duele,A,64,3:48,['Latin Pop'],['Spanish'],['Mexico'],2008,[],,,,kalimba,,duele,['latin pop'],['spanish'],['mexico'],[],a,60.0,2000.0
407.0,Nsync,,Merry Christmas,F,105,4:10,['Pop'],['English'],['USA'],1998,[],,,x,nsync,,merry christmas,['pop'],['english'],['usa'],[],f,100.0,1990.0
408.0,Kalimba,,No Puedo Dejarte de Amar,G,80,5:13,['Latin Pop'],['Spanish'],['Mexico'],2004,['Long song'],,,,kalimba,,no puedo dejarte de amar,['latin pop'],['spanish'],['mexico'],['long song'],g,80.0,2000.0
409.0,Chichi Peralta,,Amor narcotico,Eb,112,5:12,"['Merengue', 'Latin Pop']",['Spanish'],['Dominican Republic'],1997,['Long song'],,,,chichi peralta,,amor narcotico,"['merengue', 'latin pop']",['spanish'],['dominican republic'],['long song'],eb,110.0,1990.0
410.0,Mauricio y Palo de Agua,,Dame tu amor,E,110,3:44,['Latin Pop'],['Spanish'],['Colombia'],2006,[],,,,mauricio y palo de agua,,dame tu amor,['latin pop'],['spanish'],['colombia'],[],e,110.0,2000.0
411.0,Chichi Peralta,,Procura,Ab,102,4:28,"['Merengue', 'Latin Pop']",['Spanish'],['Dominican Republic'],1997,[],,,,chichi peralta,,procura,"['merengue', 'latin pop']",['spanish'],['dominican republic'],[],ab,100.0,1990.0
412.0,Olga Tañon,,Como Olvidar,Bb,130,4:38,['Merengue'],['Spanish'],['Puerto Rico'],1998,[],,,,olga tanon,,como olvidar,['merengue'],['spanish'],['puerto rico'],[],bb,130.0,1990.0
413.0,Leon Leiden,,Desamor Feliz,Db,135,2:39,['Latin Pop'],['Spanish'],['Mexico'],2021,[],,,,leon leiden,,desamor feliz,['latin pop'],['spanish'],['mexico'],[],db,130.0,2020.0
414.0,Rawayana,,Feriado,Bb,117,2:44,"['Reggae', 'Latin']",['Spanish'],['Venezuela'],2013,[],,,,rawayana,,feriado,"['reggae', 'latin']",['spanish'],['venezuela'],[],bb,110.0,2010.0
415.0,Rawayana,,High,Fm,104,4:44,"['Reggae', 'Latin']",['Spanish'],['Venezuela'],2014,[],,,,rawayana,,high,"['reggae', 'latin']",['spanish'],['venezuela'],[],fm,100.0,2010.0
416.0,Rawayana,,Dame un break,Bbm,115,3:22,"['Reggae', 'Latin']",['Spanish'],['Venezuela'],2017,[],,,,rawayana,,dame un break,"['reggae', 'latin']",['spanish'],['venezuela'],[],bbm,110.0,2010.0
417.0,Anakena,,Carita Triste,D#m,128,3:17,['Latin Pop'],['Spanish'],['Venezuela'],2018,[],,,,anakena,,carita triste,['latin pop'],['spanish'],['venezuela'],[],d#m,120.0,2010.0
418.0,Anakena,,Pantera,C#m,97,3:21,['Latin Pop'],['Spanish'],['Venezuela'],2021,[],,,,anakena,,pantera,['latin pop'],['spanish'],['venezuela'],[],c#m,90.0,2020.0
419.0,Santeria,,Sublime,E,91,3:02,"['Ska Punk', 'Reggae Rock']",['English'],['USA'],1996,[],,,x,santeria,,sublime,"['ska punk', 'reggae rock']",['english'],['usa'],[],e,90.0,1990.0
420.0,Anakena,Ale Jiménez,Ojitos Café,F#,115,3:22,['Latin Pop'],['Spanish'],['Venezuela'],2020,[],,,,anakena,ale jimenez,ojitos cafe,['latin pop'],['spanish'],['venezuela'],[],f#,110.0,2020.0
421.0,"Flor De Toloache, Cultura Profética & John Legend",,Quisiera,Gm,162,3:50,"['Latin Pop', 'Mariachi']","['Spanish', 'English']","['USA', 'Puerto Rico']",2019,[],,,,"flor de toloache, cultura profetica & john legend",,quisiera,"['latin pop', 'mariachi']","['spanish', 'english']","['usa', 'puerto rico']",[],gm,160.0,2010.0
422.0,Anakena,,Guayaba,A,125,3:26,['Latin Pop'],['Spanish'],['Venezuela'],2021,[],,,,anakena,,guayaba,['latin pop'],['spanish'],['venezuela'],[],a,120.0,2020.0
423.0,Jason Mraz,,I Won't Give Up,E,68,3:58,"['Pop', 'Folk']",['English'],['USA'],2012,[],,,x,jason mraz,,i won't give up,"['pop', 'folk']",['english'],['usa'],[],e,60.0,2010.0
424.0,Zak Abel,,Be Kind,Bb,121,2:59,"['Pop', 'R&B']",['English'],['UK'],2021,[],,,,zak abel,,be kind,"['pop', 'r&b']",['english'],['uk'],[],bb,120.0,2020.0
425.0,Jonas Brothers,,Five More Minutes,E,94,2:27,['Pop'],['English'],['USA'],2020,[],,,x,jonas brothers,,five more minutes,['pop'],['english'],['usa'],[],e,90.0,2020.0
426.0,Marco Mares,,Me despido,C,117,3:47,['Latin Pop'],['Spanish'],['Mexico'],2021,[],,,,marco mares,,me despido,['latin pop'],['spanish'],['mexico'],[],c,110.0,2020.0
427.0,Deftones,,Phantom Bride,Bm,75,4:53,['Alternative Metal'],['English'],['USA'],2016,[],,,,deftones,,phantom bride,['alternative metal'],['english'],['usa'],[],bm,70.0,2010.0
428.0,Guaco,,Eres Mas,C,94,4:09,"['Salsa', 'Latin Pop']",['Spanish'],['Venezuela'],2017,[],,,,guaco,,eres mas,"['salsa', 'latin pop']",['spanish'],['venezuela'],[],c,90.0,2010.0
429.0,Guaco,,Lo Eres Todo,D,95,4:30,"['Salsa', 'Latin Pop']",['Spanish'],['Venezuela'],2014,[],,,,guaco,,lo eres todo,"['salsa', 'latin pop']",['spanish'],['venezuela'],[],d,90.0,2010.0
430.0,Guaco,,Todo quedo quedo,Ab,100,3:43,"['Salsa', 'Latin Pop']",['Spanish'],['Venezuela'],2015,[],,,,guaco,,todo quedo quedo,"['salsa', 'latin pop']",['spanish'],['venezuela'],[],ab,100.0,2010.0
431.0,Guaco,,Pideme,C,104,3:47,"['Salsa', 'Latin Pop']",['Spanish'],['Venezuela'],2016,[],,,,guaco,,pideme,"['salsa', 'latin pop']",['spanish'],['venezuela'],[],c,100.0,2010.0
432.0,Guaco,,Sentimiento Nacional,Gm,125,4:02,"['Salsa', 'Latin Pop']",['Spanish'],['Venezuela'],2017,[],,,,guaco,,sentimiento nacional,"['salsa', 'latin pop']",['spanish'],['venezuela'],[],gm,120.0,2010.0
433.0,Guaco,,Tu Aire,D#m,82,3:25,"['Salsa', 'Latin Pop']",['Spanish'],['Venezuela'],2015,[],,,,guaco,,tu aire,"['salsa', 'latin pop']",['spanish'],['venezuela'],[],d#m,80.0,2010.0
434.0,Guaco,,Vivo,A,110,3:24,"['Salsa', 'Latin Pop']",['Spanish'],['Venezuela'],2017,[],,,,guaco,,vivo,"['salsa', 'latin pop']",['spanish'],['venezuela'],[],a,110.0,2010.0
435.0,Guaco,,Como es tan Bella,Eb,105,3:27,"['Salsa', 'Latin Pop']",['Spanish'],['Venezuela'],2016,[],,,,guaco,,como es tan bella,"['salsa', 'latin pop']",['spanish'],['venezuela'],[],eb,100.0,2010.0
436.0,Guaco,,Lagrimas no mas,G#m,98,3:21,"['Salsa', 'Latin Pop']",['Spanish'],['Venezuela'],2017,[],,,,guaco,,lagrimas no mas,"['salsa', 'latin pop']",['spanish'],['venezuela'],[],g#m,90.0,2010.0
437.0,Guaco,,Me muero de ganas,A,95,3:39,"['Salsa', 'Latin Pop']",['Spanish'],['Venezuela'],2015,[],,,,guaco,,me muero de ganas,"['salsa', 'latin pop']",['spanish'],['venezuela'],[],a,90.0,2010.0
438.0,Rene y Renny,,Quiero Volver,Am,121,3:29,['Latin Pop'],['Spanish'],['Venezuela'],2017,[],,,,rene y renny,,quiero volver,['latin pop'],['spanish'],['venezuela'],[],am,120.0,2010.0
439.0,Rene y Renny,,Quiero Ser,Db,101,3:55,['Latin Pop'],['Spanish'],['Venezuela'],2018,[],,,,rene y renny,,quiero ser,['latin pop'],['spanish'],['venezuela'],[],db,100.0,2010.0
440.0,Rene y Renny,,Por Amarte,C,107,3:28,['Latin Pop'],['Spanish'],['Venezuela'],2018,[],,,,rene y renny,,por amarte,['latin pop'],['spanish'],['venezuela'],[],c,100.0,2010.0
441.0,Rene y Renny,,Vivir Sin Ti,Db,140,3:29,['Latin Pop'],['Spanish'],['Venezuela'],2018,[],,,,rene y renny,,vivir sin ti,['latin pop'],['spanish'],['venezuela'],[],db,140.0,2010.0
442.0,Rene y Renny,,Soy,C,86,3:12,['Latin Pop'],['Spanish'],['Venezuela'],2017,[],,,,rene y renny,,soy,['latin pop'],['spanish'],['venezuela'],[],c,80.0,2010.0
443.0,Rene y Renny,,Deshojo la margarita,Db,80,3:40,['Latin Pop'],['Spanish'],['Venezuela'],2018,[],,,,rene y renny,,deshojo la margarita,['latin pop'],['spanish'],['venezuela'],[],db,80.0,2010.0
444.0,Rene y Renny,,Vuelve a Mi,B,75,3:00,['Latin Pop'],['Spanish'],['Venezuela'],2018,[],,,,rene y renny,,vuelve a mi,['latin pop'],['spanish'],['venezuela'],[],b,70.0,2010.0
445.0,Rene y Renny,,Piensa en Mi,G,65,3:26,['Latin Pop'],['Spanish'],['Venezuela'],2018,[],,,,rene y renny,,piensa en mi,['latin pop'],['spanish'],['venezuela'],[],g,60.0,2010.0
446.0,Surá,,Hasta Entonces,G,80,2:56,['Latin Pop'],['Spanish'],['Venezuela'],2012,[],,,,sura,,hasta entonces,['latin pop'],['spanish'],['venezuela'],[],g,80.0,2010.0
447.0,Surá,,Cuando Te Conocí,A,86,2:54,['Latin Pop'],['Spanish'],['Venezuela'],2012,[],,,,sura,,cuando te conoci,['latin pop'],['spanish'],['venezuela'],[],a,80.0,2010.0
448.0,Surá,,Mi Corazón,C,115,3:12,['Latin Pop'],['Spanish'],['Venezuela'],2012,[],,,,sura,,mi corazon,['latin pop'],['spanish'],['venezuela'],[],c,110.0,2010.0
449.0,Surá,,Que Mas Da,E,83,3:54,['Latin Pop'],['Spanish'],['Venezuela'],2012,[],,,,sura,,que mas da,['latin pop'],['spanish'],['venezuela'],[],e,80.0,2010.0
450.0,Surá,,Si Me Atrevo,G,122,3:55,['Latin Pop'],['Spanish'],['Venezuela'],2012,[],,,,sura,,si me atrevo,['latin pop'],['spanish'],['venezuela'],[],g,120.0,2010.0
451.0,Surá,,Juntos Tú y Yo,G,132,3:39,['Latin Pop'],['Spanish'],['Venezuela'],2012,[],,,,sura,,juntos tu y yo,['latin pop'],['spanish'],['venezuela'],[],g,130.0,2010.0
452.0,Surá,,Solo Te Pido,E,74,4:16,['Latin Pop'],['Spanish'],['Venezuela'],2012,[],,,,sura,,solo te pido,['latin pop'],['spanish'],['venezuela'],[],e,70.0,2010.0
453.0,Surá,,Si No Estás,Ab,105,3:13,['Latin Pop'],['Spanish'],['Venezuela'],2012,[],,,,sura,,si no estas,['latin pop'],['spanish'],['venezuela'],[],ab,100.0,2010.0
454.0,Surá,,Te Tengo,C,95,3:52,['Latin Pop'],['Spanish'],['Venezuela'],2012,[],,,,sura,,te tengo,['latin pop'],['spanish'],['venezuela'],[],c,90.0,2010.0
455.0,Surá,,Quiero Estar Contigo,C#m,115,3:25,['Latin Pop'],['Spanish'],['Venezuela'],2012,[],,,,sura,,quiero estar contigo,['latin pop'],['spanish'],['venezuela'],[],c#m,110.0,2010.0
456.0,Surá,,Entre Sabanas,Am,110,3:00,['Latin Pop'],['Spanish'],['Venezuela'],2012,[],,,,sura,,entre sabanas,['latin pop'],['spanish'],['venezuela'],[],am,110.0,2010.0
457.0,Bebe,,Men señará,G,116,3:33,['Latin Pop'],['Spanish'],['Spain'],2004,[],,,,bebe,,men senara,['latin pop'],['spanish'],['spain'],[],g,110.0,2000.0
458.0,Bacilos,,Mi primer millon,F,103,4:57,"['Latin Pop', 'Rock']",['Spanish'],['USA'],2002,[],,,,bacilos,,mi primer millon,"['latin pop', 'rock']",['spanish'],['usa'],[],f,100.0,2000.0
459.0,Bacilos,,Tabaco y Chanel,G,97,5:12,"['Latin Pop', 'Rock']",['Spanish'],['USA'],2000,['Long song'],,,,bacilos,,tabaco y chanel,"['latin pop', 'rock']",['spanish'],['usa'],['long song'],g,90.0,2000.0
460.0,Bacilos,,Perderme Contigo,C,104,4:04,"['Latin Pop', 'Rock']",['Spanish'],['USA'],2002,[],,,,bacilos,,perderme contigo,"['latin pop', 'rock']",['spanish'],['usa'],[],c,100.0,2000.0
461.0,Bacilos,,Cuestión de Madera,C,97,5:01,"['Latin Pop', 'Rock']",['Spanish'],['USA'],2004,['Long song'],,,,bacilos,,cuestion de madera,"['latin pop', 'rock']",['spanish'],['usa'],['long song'],c,90.0,2000.0
462.0,Lukas Graham,,Love someone,C,86,3:22,['Pop'],['English'],['Denmark'],2018,[],,,,lukas graham,,love someone,['pop'],['english'],['denmark'],[],c,80.0,2010.0
463.0,Bacilos,,Pasos de gigante,B,172,3:52,"['Latin Pop', 'Rock']",['Spanish'],['USA'],2005,[],,,,bacilos,,pasos de gigante,"['latin pop', 'rock']",['spanish'],['usa'],[],b,170.0,2000.0
464.0,Luis Fonsi,,Sola,F#m,96,3:20,['Latin Pop'],['Spanish'],['Puerto Rico'],2008,[],,,,luis fonsi,,sola,['latin pop'],['spanish'],['puerto rico'],[],f#m,90.0,2000.0
465.0,Juanes,Fonseca,Alguna Vez,Ab,91,2:54,['Latin Pop'],['Spanish'],['Colombia'],2014,[],,,,juanes,fonseca,alguna vez,['latin pop'],['spanish'],['colombia'],[],ab,90.0,2010.0
466.0,Jeremías,,Dime,A,79,2:38,['Latin Pop'],['Spanish'],['Venezuela'],2003,[],,,,jeremias,,dime,['latin pop'],['spanish'],['venezuela'],[],a,70.0,2000.0
467.0,Jeremías,,Demonios,Bb,79,3:05,['Latin Pop'],['Spanish'],['Venezuela'],2007,[],,,,jeremias,,demonios,['latin pop'],['spanish'],['venezuela'],[],bb,70.0,2000.0
468.0,Juan Luis Guerra,,Visa para un sueño,Bb,136,3:25,"['Bachata', 'Merengue']",['Spanish'],['Dominican Republic'],1990,[],,,,juan luis guerra,,visa para un sueno,"['bachata', 'merengue']",['spanish'],['dominican republic'],[],bb,130.0,1990.0
469.0,Jeremías,,Ahora,Am,92,3:29,['Latin Pop'],['Spanish'],['Venezuela'],2006,[],,,,jeremias,,ahora,['latin pop'],['spanish'],['venezuela'],[],am,90.0,2000.0
470.0,Juan Luis Guerra,,Como Abeja Al Panal,E,142,4:20,['Bachata'],['Spanish'],['Dominican Republic'],1990,[],,,,juan luis guerra,,como abeja al panal,['bachata'],['spanish'],['dominican republic'],[],e,140.0,1990.0
471.0,Juan Luis Guerra,,Estrellitas y Duendes,D,122,4:22,"['Bachata', 'Merengue']",['Spanish'],['Dominican Republic'],1990,[],,,,juan luis guerra,,estrellitas y duendes,"['bachata', 'merengue']",['spanish'],['dominican republic'],[],d,120.0,1990.0
472.0,Juan Luis Guerra,,Burbujas De Amor,C,125,4:07,"['Bachata', 'Merengue']",['Spanish'],['Dominican Republic'],1990,[],,,,juan luis guerra,,burbujas de amor,"['bachata', 'merengue']",['spanish'],['dominican republic'],[],c,120.0,1990.0
473.0,Juan Luis Guerra,,El Niágara En Bicicleta,Bb,125,4:34,['Merengue'],['Spanish'],['Dominican Republic'],1998,[],,,,juan luis guerra,,el niagara en bicicleta,['merengue'],['spanish'],['dominican republic'],[],bb,120.0,1990.0
474.0,Jeremías,,Hay Un Amor Afuera,F,130,3:19,['Latin Pop'],['Spanish'],['Venezuela'],2003,[],,,,jeremias,,hay un amor afuera,['latin pop'],['spanish'],['venezuela'],[],f,130.0,2000.0
475.0,Jeremías,,Como Quieres Que Te Diga,A,65,4:24,['Latin Pop'],['Spanish'],['Venezuela'],2003,"['Aug chord', 'Chord progressions']",,,,jeremias,,como quieres que te diga,['latin pop'],['spanish'],['venezuela'],"['aug chord', 'chord progressions']",a,60.0,2000.0
476.0,Jeremías,,Tu En Mi,B,70,3:38,['Latin Pop'],['Spanish'],['Venezuela'],2006,[],,,,jeremias,,tu en mi,['latin pop'],['spanish'],['venezuela'],[],b,70.0,2000.0
477.0,Jeremías,,Lo Que Yo Quiero,G,90,3:52,['Latin Pop'],['Spanish'],['Venezuela'],2003,[],,,,jeremias,,lo que yo quiero,['latin pop'],['spanish'],['venezuela'],[],g,90.0,2000.0
478.0,Jeremías,,Comienzo Del Final,D,75,3:47,['Latin Pop'],['Spanish'],['Venezuela'],2007,[],,,,jeremias,,comienzo del final,['latin pop'],['spanish'],['venezuela'],[],d,70.0,2000.0
479.0,Jeremías,,Desde el Bar,Am,79,4:14,['Latin Pop'],['Spanish'],['Venezuela'],2007,[],,,,jeremias,,desde el bar,['latin pop'],['spanish'],['venezuela'],[],am,70.0,2000.0
480.0,Jeremías,,Tu,G,82,3:45,['Latin Pop'],['Spanish'],['Venezuela'],2006,[],,,,jeremias,,tu,['latin pop'],['spanish'],['venezuela'],[],g,80.0,2000.0
481.0,Jeremías,,La Cita,Dm,87,3:46,['Latin Pop'],['Spanish'],['Venezuela'],2003,[],,,,jeremias,,la cita,['latin pop'],['spanish'],['venezuela'],[],dm,80.0,2000.0
482.0,Jeremías,,Poco A Poco,C,98,4:18,['Latin Pop'],['Spanish'],['Venezuela'],2003,[],,,,jeremias,,poco a poco,['latin pop'],['spanish'],['venezuela'],[],c,90.0,2000.0
483.0,Wicked,,Popular,F,89,3:41,['Musical Theatre'],['English'],['USA'],2003,[],,,x,wicked,,popular,['musical theatre'],['english'],['usa'],[],f,80.0,2000.0
484.0,Juan Luis Guerra,,Bachata Rosa,G,117,4:13,['Bachata'],['Spanish'],['Dominican Republic'],1990,[],,,,juan luis guerra,,bachata rosa,['bachata'],['spanish'],['dominican republic'],[],g,110.0,1990.0
485.0,Wicked,,For Good,Db,71,5:02,['Musical Theatre'],['English'],['USA'],2003,['Long song'],,,,wicked,,for good,['musical theatre'],['english'],['usa'],['long song'],db,70.0,2000.0
486.0,Adele,,Rolling In The Deep,Cm,105,3:45,"['Pop', 'Soul']",['English'],['UK'],2010,[],,,,adele,,rolling in the deep,"['pop', 'soul']",['english'],['uk'],[],cm,100.0,2010.0
487.0,Wicked,,Defying Gravity,Db,78,5:50,['Musical Theatre'],['English'],['USA'],2003,['Long song'],,,,wicked,,defying gravity,['musical theatre'],['english'],['usa'],['long song'],db,70.0,2000.0
488.0,David Guetta,Usher,Without You,D,128,4:00,"['EDM', 'Pop']",['English'],"['France', 'USA']",2011,[],,,,david guetta,usher,without you,"['edm', 'pop']",['english'],"['france', 'usa']",[],d,120.0,2010.0
489.0,Adele,,Hello,Fm,79,4:50,"['Pop', 'Soul']",['English'],['UK'],2015,[],,,x,adele,,hello,"['pop', 'soul']",['english'],['uk'],[],fm,70.0,2010.0
490.0,Alex Cuba y Silvana Estrada,,Dividido,F,148,3:30,['Latin Pop'],['Spanish'],"['Cuba', 'Mexico']",2019,[],,,,alex cuba y silvana estrada,,dividido,['latin pop'],['spanish'],"['cuba', 'mexico']",[],f,140.0,2010.0
491.0,Lasso,,Elefantes En La Barriga,F#m,80,2:56,['Latin Pop'],['Spanish'],['Venezuela'],2019,[],,,,lasso,,elefantes en la barriga,['latin pop'],['spanish'],['venezuela'],[],f#m,80.0,2010.0
492.0,Sebastián Yatra,"Rosario, Jorge Celedón",Dharma,Bb,154,3:11,['Latin Pop'],['Spanish'],['Colombia'],2022,[],,,,sebastian yatra,"rosario, jorge celedon",dharma,['latin pop'],['spanish'],['colombia'],[],bb,150.0,2020.0
493.0,Parachute,,She Is Love,F#,68,2:23,['Pop Rock'],['English'],['USA'],2009,[],,,x,parachute,,she is love,['pop rock'],['english'],['usa'],[],f#,60.0,2000.0
494.0,Luis Fonsi,,Amor Secreto,Db,82,3:30,['Latin Pop'],['Spanish'],['Puerto Rico'],2008,[],,,,luis fonsi,,amor secreto,['latin pop'],['spanish'],['puerto rico'],[],db,80.0,2000.0
495.0,Miranda Lambert,,Over You,F#,79,4:12,['Country'],['English'],['USA'],2012,[],,,x,miranda lambert,,over you,['country'],['english'],['usa'],[],f#,70.0,2010.0
496.0,Céline Dion,,It's All Coming Back to Me Now,C,86,7:31,"['Pop', 'Rock']",['English'],['Canada'],1996,['Long song'],,,x,celine dion,,it's all coming back to me now,"['pop', 'rock']",['english'],['canada'],['long song'],c,80.0,1990.0
497.0,Cabas,,Bonita,A,108,3:55,"['Latin Pop', 'Rock']",['Spanish'],['Colombia'],2005,[],,,,cabas,,bonita,"['latin pop', 'rock']",['spanish'],['colombia'],[],a,100.0,2000.0
498.0,Reik,,Fui,Eb,85,2:53,['Latin Pop'],['Spanish'],['Mexico'],2016,[],,,,reik,,fui,['latin pop'],['spanish'],['mexico'],[],eb,80.0,2010.0
499.0,Victor Muñoz,,A Escondidas,C,75,3:50,['Latin Pop'],['Spanish'],['Venezuela'],2014,[],,,,victor munoz,,a escondidas,['latin pop'],['spanish'],['venezuela'],[],c,70.0,2010.0
